Date,Open-googl,High-googl,Low-googl,Close-googl,Adj Close-googl,Volume-googl
12/31/13,556.676697,561.061035,553.683655,560.915894,560.915894,2713000
1/2/14,558.288269,559.434448,554.684692,557.117126,557.117126,3639100
1/3/14,558.058044,559.024048,553.018005,553.05304,553.05304,3330000
1/6/14,557.062073,559.98999,553.773804,559.219238,559.219238,3535000
1/7/14,563.063049,570.415405,561.141113,570,570,5100000
1/8/14,573.573547,574.234253,567.212219,571.186157,571.186157,4480500
1/9/14,572.292297,572.682678,563.343323,565.685669,565.685669,4164800
1/10/14,570.110107,570.110107,561.686707,565.65564,565.65564,4282700
1/13/14,563.798828,574.029053,559.144165,562.052063,562.052063,4832900
1/14/14,569.544556,576.07605,564.609619,575.275269,575.275269,4960200
1/15/14,577.072083,578.078064,572.467468,574.884888,574.884888,3896400
1/16/14,575.125122,579.544556,574.574585,578.68866,578.68866,3364400
1/17/14,579.004028,580.895874,572.672668,575.84082,575.84082,5397100
1/21/14,581.046021,582.582581,576.226196,582.432434,582.432434,3955800
1/22/14,583.888916,584.529541,580.01001,583.093079,583.093079,3139600
1/23/14,580.580566,581.826843,577.762756,580.630615,580.630615,3894300
1/24/14,576.081055,577.352356,562.062073,562.477478,562.477478,7777200
1/27/14,563.613586,563.813843,541.676697,551.166138,551.166138,8698400
1/28/14,555.715698,563.438416,555.525513,562.067078,562.067078,4415900
1/29/14,560.120117,561.436462,550.260254,554.014038,554.014038,4755000
1/30/14,573.073059,576.821838,564.189209,568.263245,568.263245,10172600
1/31/14,586.261292,593.863892,576.141113,591.07605,591.07605,11121400
2/3/14,590.190186,591.451477,566.571594,567.282288,567.282288,9129000
2/4/14,569.564575,578.078064,569.074097,569.649658,569.649658,5618100
2/5/14,572.262268,575.960938,564.574585,572.17218,572.17218,4784200
2/6/14,576.141113,580.660645,574.349365,580.560547,580.560547,3889300
2/7/14,584.399414,589.539551,580.86084,589.309326,589.309326,5267100
2/10/14,586.486511,591.791809,585.095093,587.052063,587.052063,3886500
2/11/14,590.675659,596.531555,586.691711,595.685669,595.685669,4097400
2/12/14,595.095093,595.595581,591.281311,593.938965,593.938965,3445500
2/13/14,590.965942,600.550537,590.42041,600.550537,600.550537,3669100
2/14/14,598.403381,602.797791,596.997009,602.002014,602.002014,4369000
2/18/14,601.306335,607.042053,600.600586,606.046021,606.046021,4213500
2/19/14,603.253235,605.21521,599.349365,601.77179,601.77179,4202900
2/20/14,602.17218,604.049072,600.710693,602.657654,602.657654,3398100
2/21/14,604.509521,605.540527,602.022034,602.497498,602.497498,3720800
2/24/14,603.283264,610.690674,603.153137,606.861877,606.861877,3345200
2/25/14,608.578552,612.862854,605.815796,610.610596,610.610596,2874500
2/26/14,612.61261,615.055054,607.487488,610.695679,610.695679,3960400
2/27/14,609.80481,612.727722,609.114136,610.21521,610.21521,2517400
2/28/14,610.780762,612.707703,603.713684,608.433411,608.433411,4622500
3/3/14,603.979004,604.524536,596.666687,601.94696,601.94696,4205300
3/4/14,608.108093,608.608582,605.355347,608.063049,608.063049,2932400
3/5/14,608.133118,612.152161,606.31134,609.739746,609.739746,2468100
3/6/14,611.75177,613.68866,609.909912,610.415405,610.415405,2533600
3/7/14,614.014038,614.109131,606.326355,608.002991,608.002991,3027100
3/10/14,608.45343,609.429443,602.647644,606.391418,606.391418,2426700
3/11/14,607.492493,607.767761,598.918945,600.595581,600.595581,3422500
3/12/14,598.798828,604.529541,592.687683,604.254272,604.254272,3924600
3/13/14,604.57959,605.855835,592.972961,595.125122,595.125122,4686500
3/14/14,591.586609,596.031006,586.851868,586.987,586.987,4583200
3/17/14,590.21521,599.134155,589.644653,596.646667,596.646667,4319800
3/18/14,597.932922,606.371399,597.127136,606.236206,606.236206,3626300
3/19/14,606.506531,606.601624,597.802795,600.22522,600.22522,3222500
3/20/14,600.575562,605.4104,598.278259,599.179199,599.179199,3366000
3/21/14,603.758789,605.42041,591.816833,592.112122,592.112122,6410500
3/24/14,592.687683,593.04303,573.548523,579.544556,579.544556,6068100
3/25/14,583.583557,585.505493,574.074097,579.939941,579.939941,4815500
3/26/14,581.586609,586.371399,566.316345,566.551575,566.551575,5154800
3/27/14,565.990967,566.53656,551.601624,557.697693,557.697693,7636700
3/28/14,560.060059,567.16217,559.444458,560.63562,560.63562,4513200
3/31/14,565.765747,568.068054,556.981995,557.812805,557.812805,3880700
4/1/14,560.695679,569.319336,559.55957,568.013,568.013,4357600
4/2/14,571.521545,572.972961,562.562561,568.118103,568.118103,4168000
4/3/14,573.390015,588.299988,566.01001,571.5,571.5,4018300
4/4/14,578.549988,579.719971,544.48999,545.25,545.25,5363700
4/7/14,544.789978,549.849976,530.530029,540.630005,540.630005,3961600
4/8/14,545.049988,559.880005,544.700012,557.51001,557.51001,3482500
4/9/14,565.840027,567.799988,555.380005,567.039978,567.039978,3031600
4/10/14,568,568.210022,545.5,546.690002,546.690002,3294500
4/11/14,537.940002,547.590027,533.400024,537.76001,537.76001,3174700
4/14/14,543.659973,553.02002,540.52002,545.200012,545.200012,2541200
4/15/14,551,552.890015,530.640015,548.700012,548.700012,3997800
4/16/14,557.700012,564,553.099976,563.900024,563.900024,4582200
4/17/14,556.320007,557,539.400024,543.340027,543.340027,5614700
4/21/14,544,544,534,539.369995,539.369995,2425100
4/22/14,536,548,536,545.5,545.5,2331100
4/23/14,543.669983,544.799988,528.130005,537.51001,537.51001,1955700
4/24/14,541.690002,542.5,531,534.440002,534.440002,2067400
4/25/14,532.26001,533.859985,522.5,523.099976,523.099976,2370000
4/28/14,525.799988,525.900024,511,522.97998,522.97998,3752800
4/29/14,523.890015,537.76001,523,536.330017,536.330017,2535200
4/30/14,535.119995,536.340027,529.090027,534.880005,534.880005,2038500
5/1/14,534.25,539.909973,532.859985,538.530029,538.530029,2004300
5/2/14,541.440002,542.400024,533.27002,533.869995,533.869995,1780800
5/5/14,530.23999,535.719971,527.580017,535.330017,535.330017,1228400
5/6/14,533.409973,534.549988,522.26001,522.570007,522.570007,1835000
5/7/14,523.25,524.429993,511.089996,518,518,3074300
5/8/14,515.719971,527.349976,514.460022,520.169983,520.169983,2452000
5/9/14,518.650024,527.349976,514.280029,526.619995,526.619995,2261200
5/12/14,531.840027,538.75,527.51001,538.429993,538.429993,1948400
5/13/14,539.580017,543.98999,537.900024,541.539978,541.539978,2012000
5/14/14,541.820007,541.820007,533.109985,534.409973,534.409973,1280900
5/15/14,533.140015,534,525.309998,529.119995,529.119995,1832900
5/16/14,529.599976,530.840027,523.570007,528.299988,528.299988,1907700
5/19/14,528.880005,539.349976,525.659973,538.830017,538.830017,1976500
5/20/14,540,546.349976,536.570007,540.390015,540.390015,2425300
5/21/14,542.900024,549.75,542.109985,549.700012,549.700012,1564700
5/22/14,552.200012,557.960022,551,555.450012,555.450012,2149700
5/23/14,558.130005,565,554.169983,563.799988,563.799988,2672500
5/27/14,567.780029,574.869995,564.150024,574.869995,574.869995,2185800
5/28/14,574.570007,577.659973,569.950012,570.450012,570.450012,1581600
5/29/14,573.390015,573.47998,568.450012,570.559998,570.559998,1411100
5/30/14,571.640015,572.580017,565.789978,571.650024,571.650024,1871700
6/2/14,569.75,570.409973,556.700012,564.340027,564.340027,1660500
6/3/14,560.900024,562.400024,552.530029,554.51001,554.51001,2031300
6/4/14,551.52002,558.580017,548.559998,553.76001,553.76001,1729100
6/5/14,557.109985,565,555.049988,564.929993,564.929993,1793400
6/6/14,568.159973,568.799988,559.580017,566.030029,566.030029,1740200
6/9/14,566.75,572,565.219971,570.72998,570.72998,1529700
6/10/14,568.780029,572,566.130005,568.299988,568.299988,1483800
6/11/14,565.919983,568.969971,563.679993,567.5,567.5,1129000
6/12/14,567,567,557.150024,559.5,559.5,1546500
6/13/14,560.080017,560.650024,553.719971,560.349976,560.349976,1353300
6/16/14,557.25,557.98999,550,552.299988,552.299988,1971800
6/17/14,552.359985,553.73999,547.469971,550.619995,550.619995,1477600
6/18/14,552.799988,561.400024,551.580017,560.659973,560.659973,2060600
6/19/14,561.150024,565,556.669983,564.98999,564.98999,2627400
6/20/14,566.450012,566.77002,559.369995,566.52002,566.52002,3160600
6/23/14,564.349976,574.440002,563.5,574.289978,574.289978,1722800
6/24/14,574.219971,582.25,569.159973,572.539978,572.539978,2844300
6/25/14,573.549988,587.299988,573.26001,585.929993,585.929993,2114700
6/26/14,589.299988,589.599976,579.599976,584.77002,584.77002,2012400
6/27/14,585.450012,587.880005,582.619995,585.690002,585.690002,2021300
6/30/14,586.76001,587.710022,583.289978,584.669983,584.669983,1478900
7/1/14,587.650024,593.659973,586.289978,591.48999,591.48999,1643200
7/2/14,592.26001,594.150024,589.109985,590.780029,590.780029,1195800
7/3/14,591.700012,594.25,589,593.080017,593.080017,898900
7/7/14,593.51001,595.650024,587.940002,590.76001,590.76001,1336700
7/8/14,586.369995,587.969971,574,578.400024,578.400024,2125200
7/9/14,578.950012,584.099976,577,583.359985,583.359985,1372800
7/10/14,573,585.25,572.099976,580.039978,580.039978,1436200
7/11/14,581,588.22998,580.580017,586.650024,586.650024,1511600
7/14/14,590.599976,594.859985,586.690002,594.26001,594.26001,1951600
7/15/14,595.150024,595.299988,585.309998,593.059998,593.059998,1673800
7/16/14,596.890015,597,590.25,590.619995,590.619995,1440800
7/17/14,588.969971,589.5,576.849976,580.820007,580.820007,2935300
7/18/14,603.01001,606.700012,590.919983,605.109985,605.109985,4871600
7/21/14,601.349976,604.159973,594.450012,598.440002,598.440002,2237900
7/22/14,599.700012,608.890015,599.26001,603.570007,603.570007,1881600
7/23/14,602.049988,607.049988,601.349976,605.190002,605.190002,1106000
7/24/14,605.530029,608.909973,601,603.01001,603.01001,1355000
7/25/14,599.25,601,595.75,598.080017,598.080017,1360000
7/28/14,597.75,601.099976,592.590027,599.02002,599.02002,1358100
7/29/14,597.700012,598.48999,592.169983,593.950012,593.950012,1366600
7/30/14,595.809998,598.450012,592.700012,595.440002,595.440002,1215100
7/31/14,588.960022,591.98999,577.679993,579.549988,579.549988,2309500
8/1/14,578.549988,583.429993,570.299988,573.599976,573.599976,2213300
8/4/14,576.51001,583.820007,572.26001,582.27002,582.27002,1519400
8/5/14,579.380005,580.200012,570.309998,573.140015,573.140015,1643800
8/6/14,569.5,578.640015,567.450012,574.48999,574.48999,1322800
8/7/14,576.049988,578.309998,569.429993,571.809998,571.809998,1163000
8/8/14,572.02002,579.559998,569.02002,577.940002,577.940002,1493300
8/11/14,579,579.690002,575.299988,577.25,577.25,1203400
8/12/14,575,575.900024,569.909973,572.119995,572.119995,1394500
8/13/14,576.450012,586.130005,575.200012,584.559998,584.559998,1899400
8/14/14,586.690002,587.799988,580.919983,584.650024,584.650024,1272900
8/15/14,587.5,589.469971,580.76001,583.710022,583.710022,1723400
8/18/14,587.099976,595.049988,586.549988,592.700012,592.700012,1466000
8/19/14,595.590027,597.809998,594.440002,597.109985,597.109985,1043200
8/20/14,596.950012,596.98999,593,595.409973,595.409973,967300
8/21/14,594.900024,595.25,591.099976,592.419983,592.419983,1132000
8/22/14,593.27002,594.98999,589.799988,592.539978,592.539978,877200
8/25/14,594.77002,595.580017,589.26001,590.570007,590.570007,1295600
8/26/14,592,592.049988,587.450012,588.119995,588.119995,1471700
8/27/14,587.809998,589.369995,580.900024,583,583,1364600
8/28/14,580.02002,584.710022,577.880005,580.320007,580.320007,1405800
8/29/14,582.349976,582.900024,578.23999,582.359985,582.359985,1206100
9/2/14,582.950012,589.299988,582.400024,588.630005,588.630005,1583000
9/3/14,591.72998,594.48999,586.5,589.52002,589.52002,1579000
9/4/14,592.130005,598,590.599976,593.140015,593.140015,1630800
9/5/14,595.130005,598.5,593.549988,597.780029,597.780029,1799100
9/8/14,599.140015,603.52002,598.02002,601.630005,601.630005,1599200
9/9/14,600.27002,600.599976,590.47998,591.969971,591.969971,1571200
9/10/14,591.73999,593.719971,587.140015,593.419983,593.419983,1160100
9/11/14,590,591.950012,586.039978,591.109985,591.109985,1501400
9/12/14,590.390015,591.47998,583.280029,584.900024,584.900024,1851500
9/15/14,582.23999,583.919983,577.01001,581.640015,581.640015,1545400
9/16/14,580.950012,590.150024,580.950012,588.780029,588.780029,1579600
9/17/14,589.51001,596.070007,587.119995,593.289978,593.289978,1719500
9/18/14,595.049988,597.559998,593.02002,597.27002,597.27002,1494500
9/19/14,599.48999,605.400024,597.76001,605.400024,605.400024,4191600
9/22/14,602.5,603.799988,593.119995,597.27002,597.27002,1782200
9/23/14,595,596.650024,590.23999,591.179993,591.179993,1403700
9/24/14,591.570007,600.109985,590.299988,598.419983,598.419983,1758000
9/25/14,596.98999,598.070007,584.73999,585.25,585.25,1671000
9/26/14,585.929993,589.570007,585,587.900024,587.900024,1289100
9/29/14,581.830017,589.309998,581.570007,587.809998,587.809998,1143700
9/30/14,587.48999,591,584.5,588.409973,588.409973,1571500
10/1/14,586.799988,588.719971,578.02002,579.630005,579.630005,1447700
10/2/14,578,583.23999,574.049988,580.880005,580.880005,1536300
10/3/14,584.099976,588.289978,583.5,586.25,586.25,1214500
10/6/14,589.950012,592.400024,585.400024,587.780029,587.780029,1286100
10/7/14,584.900024,585.849976,574.099976,574.099976,574.099976,1545700
10/8/14,574.789978,584.690002,567.640015,583.73999,583.73999,2207900
10/9/14,581.609985,582.530029,569.030029,570.809998,570.809998,2411700
10/10/14,567.469971,575.22998,555.01001,555.190002,555.190002,2978700
10/13/14,555.130005,560.880005,544.429993,544.75,544.75,2755800
10/14/14,550.140015,558.630005,544.5,548.690002,548.690002,2609900
10/15/14,542.080017,543.919983,528.419983,540.72998,540.72998,3836000
10/16/14,527,540.98999,524.950012,536.919983,536.919983,3805000
10/17/14,540.450012,543.450012,518.409973,522.969971,522.969971,5996500
10/20/14,520.450012,533.159973,519.140015,532.380005,532.380005,2748200
10/21/14,537.27002,538.77002,530.200012,538.030029,538.030029,2459500
10/22/14,541.049988,550.76001,540.22998,542.690002,542.690002,2973700
10/23/14,548.280029,557.400024,545.5,553.650024,553.650024,2151300
10/24/14,554.97998,555,545.159973,548.900024,548.900024,2175400
10/27/14,547.76001,554,547.200012,549.880005,549.880005,1596700
10/28/14,551.710022,559.200012,550.429993,558.940002,558.940002,1738700
10/29/14,560.849976,564.969971,555.97998,558.450012,558.450012,2053300
10/30/14,558.25,562.5,552.130005,560.27002,560.27002,1612500
10/31/14,568.299988,568.72998,564.809998,567.869995,567.869995,2340500
11/3/14,563.530029,567.150024,561.630005,563.77002,563.77002,1541700
11/4/14,561.159973,564.789978,558.299988,564.190002,564.190002,1386300
11/5/14,566.789978,566.900024,554.150024,555.950012,555.950012,1645300
11/6/14,555.5,556.799988,550.580017,551.690002,551.690002,1650700
11/7/14,555.599976,555.599976,549.349976,551.820007,551.820007,1589100
11/10/14,552.400024,560.630005,551.619995,558.22998,558.22998,1304500
11/11/14,558.52002,562.5,556.23999,561.289978,561.289978,1098300
11/12/14,561.150024,561.25,555.5,558.25,558.25,1094100
11/13/14,560.809998,560.820007,554.090027,556.440002,556.440002,1511000
11/14/14,558,558,552.51001,555.190002,555.190002,1425100
11/17/14,555.190002,555.190002,544.440002,546.640015,546.640015,1680600
11/18/14,547.929993,552.789978,543.799988,544.51001,544.51001,1822000
11/19/14,544.75,548.219971,539.190002,547.200012,547.200012,1517300
11/20/14,542.090027,545.380005,541.5,543.76001,543.76001,1750800
11/21/14,551.039978,551.039978,545,545.890015,545.890015,2506000
11/24/14,546.570007,551.190002,544.150024,547.47998,547.47998,1653800
11/25/14,547.210022,552.5,546.909973,549.22998,549.22998,1903600
11/26/14,549.22998,549.880005,545.22998,547.72998,547.72998,1480200
11/28/14,547,549.599976,544.47998,549.080017,549.080017,1210100
12/1/14,545.090027,548.789978,538.619995,539.650024,539.650024,1994400
12/2/14,539.450012,541.849976,534.659973,538.590027,538.590027,2074000
12/3/14,537.5,541.409973,535.210022,536.969971,536.969971,1623800
12/4/14,537.640015,542.690002,534.890015,542.580017,542.580017,1629900
12/5/14,536.700012,538.200012,527.26001,528.080017,528.080017,3070100
12/8/14,529.219971,533.820007,527,530.72998,530.72998,3228300
12/9/14,525.880005,536.650024,523.409973,536.109985,536.109985,2166100
12/10/14,535.900024,539.359985,527.48999,528.039978,528.039978,2311100
12/11/14,530.01001,537.039978,529.159973,532.109985,532.109985,2071300
12/12/14,527.440002,532.23999,521.460022,521.51001,521.51001,2365700
12/15/14,523.76001,525.369995,515.400024,515.840027,515.840027,2617600
12/16/14,513.599976,515.580017,497.190002,498.160004,498.160004,4349900
12/17/14,499.859985,509.070007,499.109985,506.450012,506.450012,3639400
12/18/14,515.98999,516.25,506.559998,514.619995,514.619995,3876700
12/19/14,516.98999,520.809998,508.859985,520.039978,520.039978,4872100
12/22/14,520.609985,532.969971,520.590027,532.299988,532.299988,3319500
12/23/14,534.51001,542.299988,533.719971,538.77002,538.77002,2877200
12/24/14,538.820007,540.289978,535.099976,536.929993,536.929993,737700
12/26/14,536.929993,543.25,535.48999,541.52002,541.52002,1113500
12/29/14,540.5,543.929993,537.159973,537.309998,537.309998,2215000
12/30/14,534.960022,537.840027,533.609985,535.280029,535.280029,1048600
12/31/14,537.73999,538.400024,530.200012,530.659973,530.659973,1232400
1/2/15,532.599976,535.799988,527.880005,529.549988,529.549988,1324000
1/5/15,527.150024,527.98999,517.75,519.460022,519.460022,2059100
1/6/15,520.5,521.210022,505.549988,506.640015,506.640015,2722800
1/7/15,510.950012,511.48999,503.649994,505.149994,505.149994,2345900
1/8/15,501.51001,507.5,495.019989,506.910004,506.910004,3652700
1/9/15,508.179993,508.600006,498.649994,500.720001,500.720001,2100000
1/12/15,499.23999,500.279999,490.910004,497.059998,497.059998,2856900
1/13/15,502.570007,508.600006,497.26001,501.799988,501.799988,3047900
1/14/15,500.420013,508.26001,498.160004,505.929993,505.929993,2640000
1/15/15,508.890015,509.75,502.01001,504.01001,504.01001,2553400
1/16/15,503.149994,510.850006,503.089996,510.459991,510.459991,2482900
1/20/15,512.77002,515.609985,509.369995,509.940002,509.940002,2339800
1/21/15,510.839996,521.849976,509.589996,520.390015,520.390015,2317800
1/22/15,523,538.840027,521.909973,537.299988,537.299988,2803400
1/23/15,538.030029,545.409973,535.75,541.950012,541.950012,2298300
1/26/15,541.5,541.5,532.070007,536.719971,536.719971,1546600
1/27/15,531.400024,532.780029,520.859985,521.190002,521.190002,1957400
1/28/15,525,525.690002,512.349976,512.429993,512.429993,1791100
1/29/15,512.900024,515.190002,503.480011,513.22998,513.22998,3950900
1/30/15,519,543.099976,518.179993,537.549988,537.549988,6055400
2/2/15,534.320007,536.5,521.719971,532.200012,532.200012,3768900
2/3/15,529.940002,537.450012,526.809998,533.299988,533.299988,2353100
2/4/15,533.140015,536.75,525.030029,526.099976,526.099976,1694800
2/5/15,527.929993,530.690002,525.640015,529.830017,529.830017,1658800
2/6/15,531.01001,540.219971,528.650024,533.880005,533.880005,2146900
2/9/15,531.059998,533.880005,527.549988,529.280029,529.280029,1515700
2/10/15,532.150024,541,529.169983,540.159973,540.159973,2371500
2/11/15,539.72998,541.950012,536,538,538,1915300
2/12/15,539.659973,548.340027,537,546.01001,546.01001,2429500
2/13/15,547.51001,552.539978,546.599976,551.159973,551.159973,2369100
2/17/15,551.159973,553,543.26001,545.01001,545.01001,1958700
2/18/15,543.820007,547.549988,539.549988,542.650024,542.650024,1558200
2/19/15,542.469971,546.859985,540.75,546.450012,546.450012,1541700
2/20/15,547.580017,547.580017,538.099976,541.799988,541.799988,1911700
2/23/15,539,539.299988,532,535,535,1645300
2/24/15,531.549988,539.400024,531,538.650024,538.650024,1420300
2/25/15,538.440002,549.570007,538.01001,547.330017,547.330017,2041800
2/26/15,545.73999,560.130005,545.090027,559.289978,559.289978,2701600
2/27/15,558.150024,569.419983,557.030029,562.630005,562.630005,3416400
3/2/15,567,575.98999,563.150024,575.02002,575.02002,2520300
3/3/15,576.349976,580.849976,570.5,578.789978,578.789978,2526300
3/4/15,576.969971,581.630005,572.52002,578.330017,578.330017,1898200
3/5/15,579.619995,583.200012,578.22998,581.429993,581.429993,1795900
3/6/15,582,582.780029,572.059998,572.900024,572.900024,1879600
3/9/15,570.919983,575.450012,569.049988,574.099976,574.099976,1173900
3/10/15,568.47998,569.76001,559.820007,559.849976,559.849976,2004000
3/11/15,559.799988,564.179993,555.409973,555.690002,555.690002,2026200
3/12/15,558.47998,561.840027,555.530029,561.169983,561.169983,1780100
3/13/15,559.22998,564.359985,550.330017,553,553,1771400
3/16/15,556.929993,563.75,551.320007,561.640015,561.640015,1842800
3/17/15,558.289978,560.640015,554.409973,557.609985,557.609985,1444600
3/18/15,557.72998,566.51001,553.5,566.159973,566.159973,1766200
3/19/15,564.52002,566.960022,562.119995,563.669983,563.669983,1233000
3/20/15,566.710022,567.099976,564.47998,564.950012,564.950012,2216000
3/23/15,566,569.640015,563.059998,565.369995,565.369995,1511700
3/24/15,568.539978,581.880005,568.090027,577.539978,577.539978,3957800
3/25/15,577.570007,580.070007,567,567,567,2653500
3/26/15,564.650024,567.190002,558.309998,563.640015,563.640015,2492100
3/27/15,561.830017,564.070007,556.929993,557.549988,557.549988,1727600
3/30/15,560.25,562.159973,556.789978,561.140015,561.140015,1239400
3/31/15,557.940002,562.450012,554.669983,554.700012,554.700012,1746600
4/1/15,554.830017,558.5,546.030029,549.48999,549.48999,1945100
4/2/15,547.409973,548,540.440002,541.309998,541.309998,2388000
4/6/15,538.840027,545.539978,535.700012,543.950012,543.950012,1685900
4/7/15,544.98999,550.159973,543.590027,544.859985,544.859985,1365900
4/8/15,546,551.5,546,548.840027,548.840027,1419300
4/9/15,549.210022,549.369995,541.950012,548.02002,548.02002,1618300
4/10/15,549.570007,549.849976,544.97998,548.539978,548.539978,1305200
4/13/15,547.049988,553.27002,546.299988,548.640015,548.640015,1466300
4/14/15,546.570007,546.570007,535.73999,539.780029,539.780029,2360300
4/15/15,537.960022,543.190002,532.369995,541.039978,541.039978,2348100
4/16/15,538.349976,545.22998,538.099976,543.52002,543.52002,1586100
4/17/15,537.309998,539.799988,529,532.73999,532.73999,2461700
4/20/15,533.75,545.799988,533.349976,544.530029,544.530029,1925400
4/21/15,546.309998,547.77002,542.210022,542.919983,542.919983,1456400
4/22/15,543.059998,551,541.320007,549.179993,549.179993,1590300
4/23/15,550.409973,561.169983,550.080017,557.460022,557.460022,3909200
4/24/15,580.049988,584.700012,568.349976,573.659973,573.659973,4608400
4/27/15,572.77002,575.52002,562.299988,566.119995,566.119995,2403100
4/28/15,564.320007,567.830017,560.960022,564.369995,564.369995,1858900
4/29/15,560.51001,565.840027,559,561.390015,561.390015,1681100
4/30/15,558.559998,561.109985,546.719971,548.77002,548.77002,2362000
5/1/15,550.51001,551.219971,543.849976,551.159973,551.159973,1828600
5/4/15,550.98999,556.690002,547.390015,552.840027,552.840027,1763000
5/5/15,550.159973,552.609985,542.369995,543.039978,543.039978,1426400
5/6/15,542.640015,543.929993,532.23999,535.080017,535.080017,1951700
5/7/15,535.900024,545.200012,533.450012,542.039978,542.039978,1592200
5/8/15,548.869995,552.799988,548.030029,548.950012,548.950012,1411300
5/11/15,548.48999,553.369995,545.599976,545.780029,545.780029,1092900
5/12/15,542.809998,542.960022,535,538.72998,538.72998,1764100
5/13/15,540.469971,543.840027,538.97998,539.48999,539.48999,1211900
5/14/15,543.969971,549.690002,542.5,549.200012,549.200012,1586800
5/15/15,550.390015,550.599976,542.5,546.48999,546.48999,1672000
5/18/15,543.820007,548.340027,542.25,546.669983,546.669983,1335300
5/19/15,548,553.400024,547.119995,549.280029,549.280029,2356300
5/20/15,550.919983,556.070007,545.099976,552.51001,552.51001,1542000
5/21/15,550.200012,557.609985,549.299988,556.809998,556.809998,1708500
5/22/15,554.460022,558.23999,553.619995,554.52002,554.52002,1213300
5/26/15,552.580017,553.330017,542.969971,547.190002,547.190002,1873700
5/27/15,548.679993,555.289978,546.580017,554.25,554.25,1742200
5/28/15,553.789978,555.76001,550.799988,554.179993,554.179993,1177200
5/29/15,553.200012,553.940002,545.039978,545.320007,545.320007,2172300
6/1/15,548.72998,550.570007,543.580017,549.210022,549.210022,1660500
6/2/15,547.429993,558.789978,546.549988,553.950012,553.950012,1592100
6/3/15,555.099976,557.98999,552.150024,555.289978,555.289978,1335500
6/4/15,552.179993,555.960022,549.119995,551.690002,551.690002,1343300
6/5/15,552,553.330017,547.380005,549.530029,549.530029,1219800
6/8/15,549.609985,549.869995,542.950012,543.47998,543.47998,1366800
6/9/15,543.419983,544.840027,538.849976,542.159973,542.159973,1500800
6/10/15,545.700012,554.780029,545.109985,552.599976,552.599976,1515800
6/11/15,554.48999,554.830017,549.169983,550.039978,550.039978,1293600
6/12/15,547.150024,548.849976,545.630005,547.469971,547.469971,1273400
6/15/15,542.72998,544.049988,539.210022,543,543,1357500
6/16/15,544.47998,546.690002,541.570007,544.869995,544.869995,1626300
6/17/15,545.419983,548.359985,541.809998,546.599976,546.599976,1222000
6/18/15,548,557.25,548,556.179993,556.179993,2059600
6/19/15,556.52002,557.909973,552.26001,557.52002,557.52002,2964500
6/22/15,559.409973,565.609985,558.909973,559.679993,559.679993,1737600
6/23/15,559.789978,564.900024,557.150024,563.390015,563.390015,1569800
6/24/15,562.47998,562.640015,556.809998,558.570007,558.570007,1446200
6/25/15,560.299988,563.140015,557.460022,557.950012,557.950012,1334200
6/26/15,559.710022,560,551.849976,553.059998,553.059998,2183800
6/29/15,546.75,550.900024,540.23999,541.25,541.25,1887800
6/30/15,545.090027,545.900024,539.539978,540.039978,540.039978,1725500
7/1/15,543.659973,545.809998,539.76001,543.299988,543.299988,1538000
7/2/15,544.73999,548,543.570007,547.340027,547.340027,1406200
7/6/15,542.25,548.580017,542.099976,545.619995,545.619995,1280700
7/7/15,547.429993,551,539.849976,550.030029,550.030029,1678900
7/8/15,545.599976,548.280029,541.200012,541.700012,541.700012,1383100
7/9/15,548.650024,548.880005,544.619995,544.650024,544.650024,1488300
7/10/15,553.710022,559.289978,552,556.109985,556.109985,2171800
7/13/15,559.51001,572.849976,558.700012,571.72998,571.72998,2089600
7/14/15,574.5,589.710022,574.169983,584.179993,584.179993,3741600
7/15/15,583.73999,588.690002,580.210022,583.960022,583.960022,2073300
7/16/15,589.5,604.5,587.919983,601.780029,601.780029,5632100
7/17/15,680,703,678,699.619995,699.619995,12858100
7/20/15,688.97998,697.799988,681.77002,692.840027,692.840027,5121800
7/21/15,684.880005,705.599976,684.150024,695.349976,695.349976,3780200
7/22/15,694.02002,713.330017,691.619995,695.099976,695.099976,4155000
7/23/15,691.849976,696.070007,671.590027,674.72998,674.72998,3811600
7/24/15,676.77002,677.789978,653.179993,654.77002,654.77002,4131100
7/27/15,651.570007,667.070007,651.549988,658.27002,658.27002,2919100
7/28/15,661.76001,664.099976,653.409973,659.659973,659.659973,1718200
7/29/15,662.26001,663.330017,652.840027,661.429993,661.429993,1837800
7/30/15,657.440002,668.049988,651.690002,664.559998,664.559998,1980300
7/31/15,664.700012,665,657.200012,657.5,657.5,1746100
8/3/15,657.659973,666.669983,657.659973,664.719971,664.719971,1567400
8/4/15,664.340027,668,660.51001,661.280029,661.280029,1309400
8/5/15,665.75,679.909973,665.580017,673.289978,673.289978,1822400
8/6/15,673.98999,674.75,660.72998,670.150024,670.150024,2033000
8/7/15,667.780029,668.799988,658.869995,664.390015,664.390015,1377200
8/10/15,667.090027,671.619995,660.22998,663.140015,663.140015,1722900
8/11/15,699.580017,704,684.320007,690.299988,690.299988,5494000
8/12/15,694.48999,696,680.51001,691.469971,691.469971,2924900
8/13/15,689.200012,694.030029,682.179993,686.51001,686.51001,1817700
8/14/15,684.039978,692.26001,682.900024,689.369995,689.369995,1379900
8/17/15,688.039978,694.73999,683.059998,694.109985,694.109985,1234000
